houestype,area,unitprice,orientation,floor,zhuangxiucd,estate,region,street,yearbuilt
3室2厅1卫,114.51,18339,南北,高层（共52层）,精装修,长嘉汇一期,南岸,南滨路,2013
4室2厅3卫,171,11696,南,底层（共2层）,毛坯,复地山与城,南岸,南山,2022
4室2厅2卫,168.43,16505,东北,低层（共44层）,精装修,万科御澜道·滨江组团,江北,江北嘴,无
5室2厅4卫,205.41,24342,西北,中层（共7层）,毛坯,香港置地壹江郡,渝北,大竹林,2020
3室2厅2卫,111,15315,西南,高层（共32层）,精装修,保利香雪,江北,南桥寺,有
3室2厅2卫,134,13433,西南,低层（共33层）,精装修,江与城原山时光,渝北,大竹林,无
3室2厅3卫,129.79,10633,西北,低层（共31层）,精装修,皇冠自由城,渝北,黄泥磅,无
4室2厅2卫,129.12,24783,南,高层（共34层）,精装修,中海寰宇时代,渝北,加州新牌坊,2022
4室2厅3卫,186.3,17016,东,低层（共44层）,精装修,中国铁建西派城,江北,海尔路,有
3室2厅2卫,104.82,15455,西北,高层（共40层）,精装修,保利观澜二期漫城,江北,海尔路,有
4室2厅3卫,170.76,17510,南,中层（共8层）,精装修,保利山庄梧桐,江北,鸿恩寺,无
3室2厅2卫,99,8081,南,中层（共6层）,简装修,首钢铂鹭风华,渝北,空港,2021
4室2厅2卫,130.17,15365,南,中层（共42层）,精装修,重庆洺悦府,江北,大石坝,2018
2室1厅1卫,53.8,7063,北,高层（共8层）,简装修,文化一村,九龙坡,谢家湾,无
4室2厅5卫,211,17062,东,底层地上层数（共4层）,毛坯,望园,渝北,农业园区,2020
4室2厅3卫,172,14826,南,中层（共10层）,毛坯,星悦·礼玉金湾·玉麟阁,渝北,礼嘉,2022
2室2厅2卫,147,22449,东南,底层（共6层）,毛坯,嘉悦江庭,渝北,悦来,2017
3室2厅1卫,79,16684,东南,高层（共33层）,精装修,融创凡尔赛领馆四期,渝北,照母山,无
4室2厅2卫,134,14179,南,低层（共18层）,精装修,融创凡尔赛领馆二期,渝北,照母山,2016
6室4厅5卫,365,12603,南,底层地上层数（共2层）,毛坯,庆隆南山高尔夫柏翠庄,南岸,茶园新区,2009
2室2厅1卫,89.43,18115,北,低层（共32层）,简装修,鲁能星城十一街区,渝北,龙头寺,2007
3室2厅2卫,144,16528,东,底层地上层数（共4层）,毛坯,庆隆南山高尔夫玺馆,南岸,茶园新区,2018
4室2厅2卫,168.23,11948,西北,中层（共31层）,精装修,棕榈泉悦江国际,渝北,悦来,2018
2室2厅1卫,81.58,13484,北,低层（共26层）,精装修,龙湖江与城薇澜岸,渝北,大竹林,无
7室3厅7卫,395,12101,南,底层地上层数（共2层）,毛坯,庆隆南山高尔夫国际社区柏翠庄,南岸,茶园新区,2015
4室2厅2卫,120.36,14706,北,高层（共32层）,精装修,龙湖九里峰景,渝北,礼嘉,无
3室2厅1卫,99.91,16915,东,顶层（共33层）,精装修,国兴北岸江山,江北,北滨路,无
4室3厅2卫,169.12,9579,北,低层（共25层）,精装修,加州城市花园,渝北,加州新牌坊,无
4室2厅2卫,155.85,17645,西,低层（共7层）,精装修,鹏润鹿山台,渝北,中央公园,有
3室1厅2卫,124.83,14019,东南,高层（共40层）,精装修,江屿朗廷,渝中,黄沙溪,2017
5室2厅2卫,216.22,25437,南,中层（共33层）,精装修,长嘉汇朗峯,南岸,南滨路,2018
3室2厅2卫,123,9593,南北,中层（共8层）,毛坯,雅居乐富春山居,渝北,回兴,2023
3室2厅2卫,134,20448,东南,中层（共8层）,毛坯,中粮天悦壹号,江北,石马河,2023
3室2厅2卫,145.77,14955,南,低层（共32层）,精装修,中渝山顶道国宾城,渝北,加州新牌坊,无
4室2厅3卫,211,15118,南北,中层（共30层）,毛坯,华侨城嘉陵江天,渝北,礼嘉,2022
3室2厅3卫,182.62,19658,东南,底层（共26层）,精装修,寰宇天下观澜苑A区,江北,江北嘴,2013
4室2厅2卫,168.23,11948,西北,中层（共31层）,精装修,棕榈泉悦江国际,渝北,悦来,2018
4室2厅2卫,143,20629,东南,中层（共15层）,精装修,瑞同优米,江北,海尔路,2023
3室2厅1卫,112,15000,北,低层（共40层）,精装修,恒大中央广场,江北,江北嘴,无
3室2厅2卫,93,15054,南北,高层（共8层）,精装修,建发云著,北碚,蔡家,2020
5室3厅3卫,261.34,15229,西南,低层（共6层）,精装修,万科17英里,北碚,蔡家,有
2室1厅1卫,63.85,29757,西南,高层（共33层）,毛坯,江北嘴新鸥鹏教育城二期,江北,江北嘴,2018
2室2厅1卫,68,9118,北,中层（共6层）,简装修,水竹苑,渝北,大竹林,2005
4室2厅2卫,144,13889,北,高层（共38层）,精装修,融景城锦峰,江北,五里店,有
4室3厅5卫,201,13831,南,底层地上层数（共1层）,精装修,逸翠庄园,渝北,汽博中心,
4室2厅4卫,204.84,15036,南,底层地上层数（共2层）,精装修,华侨城岚溪云墅,渝北,礼嘉,2020
4室2厅2卫,124.18,17716,西南,高层（共33层）,精装修,保利观澜三期,江北,江北嘴,2018
3室2厅1卫,96,17292,北,中层（共32层）,精装修,鲁能星城十二街区,渝北,龙头寺,2010
3室2厅1卫,76,16579,南北,低层（共12层）,精装修,旭辉·铂宸中央,渝北,空港新城,2019
4室2厅2卫,129,11240,南,高层（共18层）,毛坯,渝高星洲,北碚,蔡家,2022
3室2厅2卫,91,17582,西,低层（共26层）,精装修,康德国际,渝中,大坪,无
4室2厅2卫,110.22,7440,南,高层（共24层）,精装修,鹰冠小区,渝中,两路口,无
4室2厅3卫,188,18617,东南,中层（共18层）,精装修,碧桂园中俊天玺,渝北,照母山,有
3室2厅2卫,110,30909,西北,高层（共47层）,精装修,万科翡翠都会,渝中,一号桥,无
3室2厅2卫,99.81,15029,南,中层（共8层）,毛坯,华远海蓝和光,沙坪坝,西永,2021
3室2厅1卫,91.84,10017,南北,低层（共32层）,精装修,同天观云邸,九龙坡,巴国城,2010
3室2厅1卫,101.65,22430,东,中层（共42层）,简装修,江北嘴壹号院西苑,江北,江北嘴,无
3室2厅1卫,84.57,20102,南,中层（共32层）,简装修,新希望·D10天际,九龙坡,杨家坪,2022
3室2厅2卫,99,11111,南,中层（共27层）,毛坯,启迪协信重庆科技城,江北,寸滩,2020
3室2厅2卫,87,14943,南,中层（共12层）,精装修,旭辉·铂宸中央,渝北,空港新城,2020
3室2厅2卫,95.01,14525,东南,高层（共8层）,精装修,建发·书香府,北碚,蔡家,2020
3室2厅2卫,87,12644,南,高层（共5层）,毛坯,新山和悦,渝北,回兴,2020
3室2厅2卫,103.25,21114,北,低层（共42层）,精装修,江北嘴壹号院西苑,江北,江北嘴,有
1室1厅1卫,54,13333,南,中层（共33层）,精装修,华润中央公园,江北,鸿恩寺,有
2室2厅1卫,86,16977,西,中层（共32层）,精装修,恒大中央广场,江北,江北嘴,无
3室2厅1卫,77,15584,南,中层（共13层）,精装修,旭辉·铂宸中央,渝北,空港新城,2023
3室2厅2卫,101,13465,南,中层（共33层）,精装修,金辉御江府,南岸,铜元局,无
3室2厅3卫,74.52,39989,东北,顶层（共8层）,精装修,龙湖两江新宸云洲,渝北,礼嘉,无
4室2厅3卫,215.6,10204,东,底层（共3层）,毛坯,庆隆南山高尔夫国际社区玺馆,南岸,茶园新区,2015
3室2厅2卫,111.47,31219,西北,高层（共47层）,精装修,万科翡翠都会,渝中,一号桥,有
3室2厅2卫,102.28,16034,北,高层（共30层）,精装修,保利观澜二期漫城,江北,海尔路,2020
4室2厅2卫,140.44,22073,东,高层（共42层）,精装修,中海紫御江山熙岸,江北,江北嘴,无
4室1厅2卫,136,20221,东,顶层（共7层）,精装修,中海紫御江山熙岸,江北,江北嘴,无
4室2厅3卫,257,16148,南北,高层（共30层）,精装修,华侨城嘉陵江天,渝北,礼嘉,2020
4室2厅2卫,146.04,19515,南,中层（共16层）,精装修,龙湖景粼玖序,渝北,中央公园,无
4室2厅2卫,211.74,19836,东,高层（共30层）,精装修,万科翡翠公园,渝北,中央公园,2020
3室2厅1卫,75.26,18602,南,低层（共33层）,精装修,融创康桥融府,渝北,照母山,2019
3室2厅1卫,113.23,14131,西北,高层（共31层）,精装修,富力海洋广场,江北,观音桥,无
5室2厅4卫,234.6,21739,东南,中层（共17层）,精装修,龙湖景粼玖序,渝北,中央公园,有
2室2厅1卫,64,12500,南,中层（共12层）,毛坯,居然雅素里,渝北,农业园区,2022
4室2厅2卫,141.32,13162,南,低层（共8层）,毛坯,星悦·礼玉金湾·玉麟阁,渝北,礼嘉,2018
4室2厅4卫,207.82,17323,西南,中层（共6层）,精装修,绿地海外滩,江北,鸿恩寺,2019
5室2厅3卫,152,15658,南,中层（共5层）,毛坯,绿城春溪雲庐,渝北,中央公园,2022
5室3厅4卫,242,22769,东,底层地上层数（共3层）,毛坯,中冶铜锣台别墅,江北,寸滩,2020
3室2厅2卫,148.61,18707,西南,低层（共51层）,精装修,融创白象街,渝中,解放碑,有
3室2厅2卫,87.56,17360,东,低层（共30层）,精装修,保利观澜二期漫城,江北,海尔路,无
5室2厅3卫,327.22,10329,东,底层地上层数（共3层）,毛坯,国博城泊珏墅,渝北,悦来,2018
5室2厅3卫,412,25000,南,高层（共60层）,豪华装修,重庆中心,渝中,两路口,2019
3室2厅2卫,143.9,17026,南,高层（共46层）,豪华装修,融景城澜岸,江北,北滨路,2013
4室2厅2卫,194.61,16880,东北,中层（共33层）,精装修,皇冠国际,南岸,南滨路,2018
4室2厅2卫,273.66,10597,南,底层地上层数（共1层）,毛坯,华侨城天澜美墅,渝北,礼嘉,2016
4室2厅3卫,202,13119,北,高层（共42层）,精装修,珊瑚水岸二期,南岸,南滨路,无
4室2厅4卫,185.09,21341,西南,中层（共25层）,精装修,金辉长江铭著,南岸,铜元局,无
3室2厅2卫,103.12,22304,西南,中层（共42层）,精装修,江北嘴壹号院西苑,江北,江北嘴,无
3室2厅2卫,127.06,12435,南,中层（共32层）,简装修,鲁能星城十街区,江北,江北嘴,2009
4室2厅2卫,131.37,21314,东南,高层（共27层）,简装修,江北嘴新鸥鹏教育城二期,江北,江北嘴,无
4室2厅2卫,136.97,13726,东,中层（共28层）,毛坯,华侨城天际湾B区,渝北,礼嘉,无
4室2厅2卫,100,16000,东南,高层（共9层）,精装修,建发·书香府,北碚,蔡家,2020
3室2厅2卫,312,30769,南,低层（共59层）,豪华装修,重庆来福士,渝中,朝天门,2021
4室2厅3卫,183.6,17974,北,中层（共11层）,中装修,鲁能星城三街区,渝北,龙头寺,2005
2室2厅1卫,92.02,16301,东,中层（共48层）,精装修,紫御江山,江北,江北嘴,2016
3室2厅2卫,140.11,20413,东南,高层（共41层）,精装修,保利天汇,江北,金源路,无
4室2厅2卫,152,31250,西,中层（共32层）,精装修,长嘉汇一期,南岸,南滨路,无
4室2厅2卫,172.35,16246,南北,低层（共33层）,毛坯,龙湖源著北区,江北,南桥寺,2011
3室2厅1卫,87,21264,西,高层（共50层）,精装修,紫御江山天誉,江北,江北嘴,无
3室2厅2卫,109,13028,南,高层（共18层）,豪华装修,华宇北城中央,渝北,龙头寺,有
3室2厅1卫,104,16827,北,顶层（共32层）,精装修,龙湖九里峰景,渝北,礼嘉,有
3室2厅2卫,127,16929,南,高层（共11层）,精装修,金鹏金嶺,渝北,照母山,无
4室2厅2卫,139.55,27230,西,高层（共7层）,豪华装修,香港置地·天湖屿,渝北,大竹林,无
3室2厅1卫,91,15385,北,高层（共33层）,精装修,华侨城天际湾B区,渝北,礼嘉,无
4室3厅3卫,267,19026,南北,中层（共15层）,毛坯,鲁能星城外滩,江北,寸滩,2021
4室2厅2卫,142.01,16619,东,底层（共7层）,精装修,鲁能领秀城四街区南区,南岸,茶园新区,2018
3室2厅2卫,95.45,11315,南,中层（共31层）,精装修,蓝溪谷地,沙坪坝,梨树湾,无
3室2厅2卫,95.9,10428,南北,底层（共3层）,毛坯,格力两江总部公园,江北,复盛,2021
4室2厅3卫,217.66,19296,南北,中层（共25层）,精装修,金辉御江府,南岸,铜元局,2018
4室2厅3卫,172.48,16524,东北,高层（共33层）,精装修,龙湖源著北区,江北,南桥寺,2018
4室2厅2卫,146.59,22171,西南,中层（共52层）,精装修,长嘉汇一期,南岸,南滨路,2013
3室2厅2卫,81.91,18313,西南,高层（共33层）,精装修,保利观澜三期,江北,江北嘴,2019
3室2厅1卫,90,21667,南,高层（共28层）,精装修,约克郡汀兰,渝北,照母山,有
3室2厅1卫,90.86,13867,东南,高层（共32层）,精装修,恒大照母山山水城,渝北,照母山,无
5室2厅2卫,172,17907,东,顶层（共7层）,毛坯,华侨城云溪别院一期,渝北,礼嘉,无
5室3厅4卫,248,16935,南,底层地上层数（共3层）,毛坯,中冶铜锣台别墅,江北,寸滩,2021
4室2厅2卫,142,20070,南北,高层（共7层）,精装修,中粮中央公园祥云,渝北,中央公园,2022
4室2厅5卫,323.71,16002,南,底层地上层数（共1层）,毛坯,约克郡翠薇堤,渝北,照母山,
3室2厅2卫,123.97,14036,北,中层（共32层）,精装修,招商江湾城,江北,北滨路,无
4室2厅2卫,134,20746,西南,中层（共13层）,精装修,十里长江,南岸,南滨路,2020
5室2厅3卫,89,18539,南北,顶层（共7层）,毛坯,协信城立方揽院,沙坪坝,大学城,有
4室2厅3卫,190,24211,南,顶层（共8层）,精装修,香港置地启元,江北,观音桥,2019
4室2厅2卫,194.61,16880,东北,中层（共33层）,精装修,皇冠国际,南岸,南滨路,无
3室2厅2卫,131.75,15939,东,中层（共48层）,毛坯,鲁能星城六街区,渝北,龙头寺,2012
3室2厅1卫,77,15584,南,中层（共13层）,精装修,旭辉·铂宸中央,渝北,空港新城,2023
3室2厅1卫,89.36,17681,南北,高层（共11层）,精装修,华宇上院,渝北,照母山,2018
3室2厅2卫,90,14778,南,中层（共8层）,精装修,建发·书香府,北碚,蔡家,2020
3室2厅2卫,129,12791,南北,低层（共18层）,简装修,星悦·礼玉金湾·玉麟阁,渝北,礼嘉,2023
4室2厅2卫,143.2,15573,南,中层（共32层）,精装修,中交中央公园,渝北,中央公园,2023
4室2厅4卫,216.65,13847,南,底层地上层数（共3层）,毛坯,协信星都会溪山墅,渝北,照母山,2017
4室2厅2卫,143,15804,南北,高层（共32层）,豪华装修,中交中央公园,渝北,中央公园,2021
5室3厅5卫,400.85,15467,南,底层地上层数（共2层）,毛坯,绿城两江御园别墅,渝北,龙兴,2020
3室2厅2卫,138,12899,东,顶层（共32层）,精装修,渝州新都,渝中,大坪,2007
3室2厅2卫,95,11579,南,中层（共27层）,毛坯,中建御湖壹号,九龙坡,华岩新城,2021
3室2厅2卫,122.95,17080,西北,高层（共19层）,毛坯,龙湖两江新宸云岭,渝北,礼嘉,无
3室2厅2卫,75,17333,南,低层（共8层）,精装修,招商时光序,九龙坡,石桥铺,2022
4室2厅2卫,125,17600,南,高层（共17层）,毛坯,东原春风印江滨,南岸,铜元局,2020
4室2厅2卫,110,12000,南,中层（共23层）,精装修,鲁能领秀城,南岸,茶园新区,无
4室2厅2卫,172,20349,南,高层（共27层）,精装修,公园大道上峯,渝北,中央公园,无
4室2厅2卫,169,13195,南北,中层（共32层）,毛坯,重庆洺悦府,江北,大石坝,2022
4室2厅2卫,141.64,12002,南,低层（共13层）,毛坯,保利堂悦照水园,南岸,茶园新区,2017
3室2厅3卫,167.8,23242,东,中层（共33层）,精装修,阳光城天澜道11号,江北,江北嘴,2018
4室2厅2卫,136.84,16077,西北,高层（共30层）,精装修,铂悦澜庭,南岸,弹子石,无
4室2厅2卫,116,8707,北,高层（共33层）,精装修,融创国博领馆三期,渝北,悦来,无
4室2厅3卫,205,17073,南,底层（共4层）,毛坯,望园,渝北,农业园区,2020
4室2厅3卫,225.93,20493,北,高层（共39层）,精装修,重庆天地雍江御庭,渝中,化龙桥,无
4室2厅2卫,172.71,18239,南,低层（共42层）,豪华装修,中国铁建西派城,江北,海尔路,无
3室2厅1卫,93.96,11814,南,高层地上层数（共33层）,精装修,首地江山赋别墅,渝北,悦来,
4室2厅3卫,186.26,19757,南,中层（共44层）,豪华装修,中国铁建西派城,江北,海尔路,无
3室2厅2卫,160.12,21222,东,低层（共28层）,精装修,万科御澜道·滨江组团,江北,江北嘴,有
3室2厅1卫,98.19,16295,西南,中层（共33层）,精装修,龙湖两江新宸云澜,渝北,礼嘉,无
4室2厅2卫,138,25362,南北,高层（共48层）,简装修,长嘉汇四期,南岸,涂山路,2018
3室0厅1卫,83.58,11606,西南,低层（共33层）,精装修,融汇国际温泉城童话里,沙坪坝,梨树湾,无
2室2厅1卫,90.74,18184,南,中层（共32层）,精装修,鲁能星城十一街区,渝北,龙头寺,2007
3室2厅1卫,94.28,10076,南北,低层（共31层）,精装修,中渝春华秋实一期,沙坪坝,大学城,有
4室2厅2卫,129,7969,南北,中层（共11层）,简装修,首钢铂鹭风华,渝北,空港,2020
4室2厅3卫,208.69,16532,北,低层（共49层）,简装修,协信公馆,渝中,解放碑,无
1室0厅1卫,42.22,14211,西南,高层（共35层）,精装修,煌华晶萃城,江北,观音桥,2018
4室2厅2卫,142.81,24158,西南,中层（共8层）,精装修,约克郡悦水岸,渝北,照母山,无
3室1厅2卫,171,18129,北,高层（共41层）,精装修,协信公馆,渝中,解放碑,2014
3室2厅2卫,131,7863,南,中层（共24层）,中装修,国安大厦,渝北,加州新牌坊,无
2室2厅1卫,83.89,14304,北,中层（共32层）,精装修,鲁能星城十一街区,渝北,龙头寺,2008
4室2厅2卫,210.53,12587,南,中层（共32层）,精装修,棕榈泉悦江国际B区,渝北,悦来,有
1室2厅2卫,138,19493,南,顶层地上层数（共3层）,精装修,万科城哲园,渝北,照母山,
3室2厅2卫,158,30696,北,低层（共35层）,精装修,万科翡翠都会,渝中,一号桥,无
